TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
UTAH,Utah Jazz,2025-03-31,False,106,110,Charlotte Hornets,2025-26
IND,Indiana Pacers,2025-03-31,True,111,109,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-03-31,False,109,111,Indiana Pacers,2025-26
ORL,Orlando Magic,2025-03-31,True,87,96,LA Clippers,2025-26
LAC,LA Clippers,2025-03-31,False,96,87,Orlando Magic,2025-26
WSH,Washington Wizards,2025-03-31,True,94,120,Miami Heat,2025-26
MIA,Miami Heat,2025-03-31,False,120,94,Washington Wizards,2025-26
MEM,Memphis Grizzlies,2025-03-31,True,103,117,Boston Celtics,2025-26
BOS,Boston Celtics,2025-03-31,False,117,103,Memphis Grizzlies,2025-26
OKC,Oklahoma City Thunder,2025-04-01,True,145,117,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-04-01,False,117,145,Oklahoma City Thunder,2025-26
DAL,Dallas Mavericks,2025-04-01,True,109,113,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2025-04-01,False,113,109,Dallas Mavericks,2025-26
LAL,Los Angeles Lakers,2025-04-01,True,104,98,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-01,False,98,104,Los Angeles Lakers,2025-26
ATL,Atlanta Hawks,2025-04-01,True,113,127,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2025-04-01,False,127,113,Atlanta Hawks,2025-26
NY,New York Knicks,2025-04-01,True,105,91,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-04-01,False,91,105,New York Knicks,2025-26
MIL,Milwaukee Bucks,2025-04-01,True,133,123,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-04-01,False,123,133,Milwaukee Bucks,2025-26
SA,San Antonio Spurs,2025-04-02,True,105,116,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-02,False,116,105,San Antonio Spurs,2025-26
CHI,Chicago Bulls,2025-04-02,True,137,118,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-04-02,False,118,137,Chicago Bulls,2025-26
MEM,Memphis Grizzlies,2025-04-02,True,125,134,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-02,False,134,125,Memphis Grizzlies,2025-26
DEN,Denver Nuggets,2025-04-02,True,139,140,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-02,False,140,139,Denver Nuggets,2025-26
CLE,Cleveland Cavaliers,2025-04-02,True,124,105,New York Knicks,2025-26
NY,New York Knicks,2025-04-02,False,105,124,Cleveland Cavaliers,2025-26
IND,Indiana Pacers,2025-04-02,True,119,105,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-04-02,False,105,119,Indiana Pacers,2025-26
WSH,Washington Wizards,2025-04-02,True,116,111,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-04-02,False,111,116,Washington Wizards,2025-26
BOS,Boston Celtics,2025-04-02,True,103,124,Miami Heat,2025-26
MIA,Miami Heat,2025-04-02,False,124,103,Boston Celtics,2025-26
HOU,Houston Rockets,2025-04-03,True,143,105,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-04-03,False,105,143,Houston Rockets,2025-26
DAL,Dallas Mavericks,2025-04-03,True,120,118,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-04-03,False,118,120,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2025-04-03,True,106,113,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-04-03,False,113,106,Denver Nuggets,2025-26
OKC,Oklahoma City Thunder,2025-04-03,True,119,103,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-03,False,103,119,Oklahoma City Thunder,2025-26
LAC,LA Clippers,2025-04-03,True,114,98,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-04-03,False,98,114,LA Clippers,2025-26
WSH,Washington Wizards,2025-04-03,True,97,109,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-03,False,109,97,Washington Wizards,2025-26
PHI,Philadelphia 76ers,2025-04-03,True,113,126,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-03,False,126,113,Philadelphia 76ers,2025-26
BKN,Brooklyn Nets,2025-04-03,True,90,105,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-03,False,105,90,Brooklyn Nets,2025-26
MIA,Miami Heat,2025-04-03,True,108,110,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-03,False,110,108,Miami Heat,2025-26
TOR,Toronto Raptors,2025-04-03,True,103,112,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2025-04-03,False,112,103,Toronto Raptors,2025-26
LAL,Los Angeles Lakers,2025-04-04,True,116,123,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-04,False,123,116,Los Angeles Lakers,2025-26
CHA,Charlotte Hornets,2025-04-04,True,102,125,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-04-04,False,125,102,Charlotte Hornets,2025-26
IND,Indiana Pacers,2025-04-04,True,140,112,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-04-04,False,112,140,Indiana Pacers,2025-26
BOS,Boston Celtics,2025-04-04,True,123,103,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-04-04,False,103,123,Boston Celtics,2025-26
TOR,Toronto Raptors,2025-04-04,True,105,117,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-04,False,117,105,Toronto Raptors,2025-26
CHI,Chicago Bulls,2025-04-05,True,118,113,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2025-04-05,False,113,118,Chicago Bulls,2025-26
HOU,Houston Rockets,2025-04-05,True,125,111,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-05,False,111,125,Houston Rockets,2025-26
SA,San Antonio Spurs,2025-04-05,True,113,114,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-04-05,False,114,113,San Antonio Spurs,2025-26
GS,Golden State Warriors,2025-04-05,True,118,104,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-04-05,False,104,118,Golden State Warriors,2025-26
LAL,Los Angeles Lakers,2025-04-05,True,124,108,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-04-05,False,108,124,Los Angeles Lakers,2025-26
LAC,LA Clippers,2025-04-05,True,114,91,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-04-05,False,91,114,LA Clippers,2025-26
ATL,Atlanta Hawks,2025-04-05,True,105,121,New York Knicks,2025-26
NY,New York Knicks,2025-04-05,False,121,105,Atlanta Hawks,2025-26
DET,Detroit Pistons,2025-04-05,True,103,109,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-05,False,109,103,Detroit Pistons,2025-26
PHI,Philadelphia 76ers,2025-04-05,True,109,114,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-05,False,114,109,Philadelphia 76ers,2025-26
MIA,Miami Heat,2025-04-06,True,115,121,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-06,False,121,115,Miami Heat,2025-26
LAC,LA Clippers,2025-04-06,True,135,104,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-04-06,False,104,135,LA Clippers,2025-26
CHA,Charlotte Hornets,2025-04-06,True,117,131,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-04-06,False,131,117,Charlotte Hornets,2025-26
BKN,Brooklyn Nets,2025-04-06,True,109,120,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-04-06,False,120,109,Brooklyn Nets,2025-26
OKC,Oklahoma City Thunder,2025-04-06,True,99,126,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-06,False,126,99,Oklahoma City Thunder,2025-26
ATL,Atlanta Hawks,2025-04-06,True,147,134,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-04-06,False,134,147,Atlanta Hawks,2025-26
BOS,Boston Celtics,2025-04-06,True,124,90,Washington Wizards,2025-26
WSH,Washington Wizards,2025-04-06,False,90,124,Boston Celtics,2025-26
CLE,Cleveland Cavaliers,2025-04-06,True,113,120,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-04-06,False,120,113,Cleveland Cavaliers,2025-26
POR,Portland Trail Blazers,2025-04-06,True,120,109,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-04-06,False,109,120,Portland Trail Blazers,2025-26
NY,New York Knicks,2025-04-06,True,112,98,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-04-06,False,98,112,New York Knicks,2025-26
DEN,Denver Nuggets,2025-04-07,True,120,125,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-04-07,False,125,120,Denver Nuggets,2025-26
GS,Golden State Warriors,2025-04-07,True,96,106,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-07,False,106,96,Golden State Warriors,2025-26
NO,New Orleans Pelicans,2025-04-07,True,107,111,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-07,False,111,107,New Orleans Pelicans,2025-26
DET,Detroit Pistons,2025-04-07,True,117,127,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-04-07,False,127,117,Detroit Pistons,2025-26
MIA,Miami Heat,2025-04-07,True,117,105,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-04-07,False,105,117,Miami Heat,2025-26
CHA,Charlotte Hornets,2025-04-08,True,100,124,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-08,False,124,100,Charlotte Hornets,2025-26
CLE,Cleveland Cavaliers,2025-04-08,True,135,113,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-04-08,False,113,135,Cleveland Cavaliers,2025-26
IND,Indiana Pacers,2025-04-08,True,104,98,Washington Wizards,2025-26
WSH,Washington Wizards,2025-04-08,False,98,104,Indiana Pacers,2025-26
ORL,Orlando Magic,2025-04-08,True,119,112,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-04-08,False,112,119,Orlando Magic,2025-26
BKN,Brooklyn Nets,2025-04-08,True,119,114,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-04-08,False,114,119,Brooklyn Nets,2025-26
NY,New York Knicks,2025-04-08,True,117,119,Boston Celtics,2025-26
BOS,Boston Celtics,2025-04-08,False,119,117,New York Knicks,2025-26
MIL,Milwaukee Bucks,2025-04-09,True,110,103,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-09,False,103,110,Milwaukee Bucks,2025-26
OKC,Oklahoma City Thunder,2025-04-09,True,136,120,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-09,False,120,136,Oklahoma City Thunder,2025-26
PHX,Phoenix Suns,2025-04-09,True,95,133,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-09,False,133,95,Phoenix Suns,2025-26
LAC,LA Clippers,2025-04-09,True,122,117,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-04-09,False,117,122,LA Clippers,2025-26
ORL,Orlando Magic,2025-04-09,True,96,76,Boston Celtics,2025-26
BOS,Boston Celtics,2025-04-09,False,76,96,Orlando Magic,2025-26
WSH,Washington Wizards,2025-04-09,True,103,122,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-04-09,False,122,103,Washington Wizards,2025-26
TOR,Toronto Raptors,2025-04-09,True,126,96,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-04-09,False,96,126,Toronto Raptors,2025-26
DAL,Dallas Mavericks,2025-04-09,True,97,112,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-09,False,112,97,Dallas Mavericks,2025-26
CHI,Chicago Bulls,2025-04-10,True,119,111,Miami Heat,2025-26
MIA,Miami Heat,2025-04-10,False,111,119,Chicago Bulls,2025-26
UTAH,Utah Jazz,2025-04-10,True,133,126,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2025-04-10,False,126,133,Utah Jazz,2025-26
GS,Golden State Warriors,2025-04-10,True,111,114,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-04-10,False,114,111,Golden State Warriors,2025-26
PHX,Phoenix Suns,2025-04-10,True,112,125,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-10,False,125,112,Phoenix Suns,2025-26
SAC,Sacramento Kings,2025-04-10,True,116,124,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-04-10,False,124,116,Sacramento Kings,2025-26
LAC,LA Clippers,2025-04-10,True,134,117,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-10,False,117,134,LA Clippers,2025-26
DET,Detroit Pistons,2025-04-10,True,115,106,New York Knicks,2025-26
NY,New York Knicks,2025-04-10,False,106,115,Detroit Pistons,2025-26
IND,Indiana Pacers,2025-04-10,True,114,112,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-04-10,False,112,114,Indiana Pacers,2025-26
BKN,Brooklyn Nets,2025-04-10,True,109,133,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-04-10,False,133,109,Brooklyn Nets,2025-26
MIL,Milwaukee Bucks,2025-04-11,True,136,111,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-04-11,False,111,136,Milwaukee Bucks,2025-26
MEM,Memphis Grizzlies,2025-04-11,True,125,141,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-11,False,141,125,Memphis Grizzlies,2025-26
DET,Detroit Pistons,2025-04-11,True,119,125,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-11,False,125,119,Detroit Pistons,2025-26
IND,Indiana Pacers,2025-04-11,True,115,129,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-11,False,129,115,Indiana Pacers,2025-26
PHI,Philadelphia 76ers,2025-04-11,True,110,124,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-04-11,False,124,110,Philadelphia 76ers,2025-26
BOS,Boston Celtics,2025-04-11,True,130,94,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-04-11,False,94,130,Boston Celtics,2025-26
NY,New York Knicks,2025-04-11,True,102,108,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-04-11,False,108,102,New York Knicks,2025-26
CHI,Chicago Bulls,2025-04-12,True,119,89,Washington Wizards,2025-26
WSH,Washington Wizards,2025-04-12,False,89,119,Chicago Bulls,2025-26
NO,New Orleans Pelicans,2025-04-12,True,104,153,Miami Heat,2025-26
MIA,Miami Heat,2025-04-12,False,153,104,New Orleans Pelicans,2025-26
DAL,Dallas Mavericks,2025-04-12,True,124,102,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-04-12,False,102,124,Dallas Mavericks,2025-26
MIN,Minnesota Timberwolves,2025-04-12,True,117,91,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2025-04-12,False,91,117,Minnesota Timberwolves,2025-26
DEN,Denver Nuggets,2025-04-12,True,117,109,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-12,False,109,117,Denver Nuggets,2025-26
UTAH,Utah Jazz,2025-04-12,True,111,145,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-12,False,145,111,Utah Jazz,2025-26
PHX,Phoenix Suns,2025-04-12,True,117,98,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-04-12,False,98,117,Phoenix Suns,2025-26
POR,Portland Trail Blazers,2025-04-12,True,86,103,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-12,False,103,86,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2025-04-12,True,100,101,LA Clippers,2025-26
LAC,LA Clippers,2025-04-12,False,101,100,Sacramento Kings,2025-26
LAL,Los Angeles Lakers,2025-04-12,True,140,109,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-12,False,109,140,Los Angeles Lakers,2025-26
ATL,Atlanta Hawks,2025-04-13,True,117,105,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-13,False,105,117,Atlanta Hawks,2025-26
BOS,Boston Celtics,2025-04-13,True,93,86,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-04-13,False,86,93,Boston Celtics,2025-26
BKN,Brooklyn Nets,2025-04-13,True,105,113,New York Knicks,2025-26
NY,New York Knicks,2025-04-13,False,113,105,Brooklyn Nets,2025-26
CLE,Cleveland Cavaliers,2025-04-13,True,118,126,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-04-13,False,126,118,Cleveland Cavaliers,2025-26
MIA,Miami Heat,2025-04-13,True,118,119,Washington Wizards,2025-26
WSH,Washington Wizards,2025-04-13,False,119,118,Miami Heat,2025-26
PHI,Philadelphia 76ers,2025-04-13,True,102,122,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-04-13,False,122,102,Philadelphia 76ers,2025-26
MIL,Milwaukee Bucks,2025-04-13,True,140,133,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-13,False,133,140,Milwaukee Bucks,2025-26
HOU,Houston Rockets,2025-04-13,True,111,126,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-04-13,False,126,111,Houston Rockets,2025-26
MEM,Memphis Grizzlies,2025-04-13,True,132,97,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-04-13,False,97,132,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2025-04-13,True,116,105,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-04-13,False,105,116,Minnesota Timberwolves,2025-26
NO,New Orleans Pelicans,2025-04-13,True,100,115,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-13,False,115,100,New Orleans Pelicans,2025-26
SA,San Antonio Spurs,2025-04-13,True,125,118,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-04-13,False,118,125,San Antonio Spurs,2025-26
GS,Golden State Warriors,2025-04-13,True,119,124,LA Clippers,2025-26
LAC,LA Clippers,2025-04-13,False,124,119,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2025-04-13,True,109,81,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-13,False,81,109,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2025-04-13,True,109,98,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-04-13,False,98,109,Sacramento Kings,2025-26
ORL,Orlando Magic,2025-04-15,True,120,95,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-04-15,False,95,120,Orlando Magic,2025-26
GS,Golden State Warriors,2025-04-16,True,121,116,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-16,False,116,121,Golden State Warriors,2025-26
CHI,Chicago Bulls,2025-04-16,True,90,109,Miami Heat,2025-26
MIA,Miami Heat,2025-04-16,False,109,90,Chicago Bulls,2025-26
SAC,Sacramento Kings,2025-04-17,True,106,120,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-04-17,False,120,106,Sacramento Kings,2025-26
ATL,Atlanta Hawks,2025-04-18,True,114,123,Miami Heat,2025-26
MIA,Miami Heat,2025-04-18,False,123,114,Atlanta Hawks,2025-26
MEM,Memphis Grizzlies,2025-04-19,True,120,106,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-04-19,False,106,120,Memphis Grizzlies,2025-26
IND,Indiana Pacers,2025-04-19,True,117,98,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-19,False,98,117,Indiana Pacers,2025-26
DEN,Denver Nuggets,2025-04-19,True,112,110,LA Clippers,2025-26
LAC,LA Clippers,2025-04-19,False,110,112,Denver Nuggets,2025-26
NY,New York Knicks,2025-04-19,True,123,112,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-19,False,112,123,New York Knicks,2025-26
LAL,Los Angeles Lakers,2025-04-20,True,95,117,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-20,False,117,95,Los Angeles Lakers,2025-26
OKC,Oklahoma City Thunder,2025-04-20,True,131,80,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-20,False,80,131,Oklahoma City Thunder,2025-26
BOS,Boston Celtics,2025-04-20,True,103,86,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-20,False,86,103,Boston Celtics,2025-26
CLE,Cleveland Cavaliers,2025-04-20,True,121,100,Miami Heat,2025-26
MIA,Miami Heat,2025-04-20,False,100,121,Cleveland Cavaliers,2025-26
HOU,Houston Rockets,2025-04-21,True,85,95,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-21,False,95,85,Houston Rockets,2025-26
NY,New York Knicks,2025-04-21,True,94,100,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-21,False,100,94,New York Knicks,2025-26
DEN,Denver Nuggets,2025-04-22,True,102,105,LA Clippers,2025-26
LAC,LA Clippers,2025-04-22,False,105,102,Denver Nuggets,2025-26
IND,Indiana Pacers,2025-04-22,True,123,115,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-22,False,115,123,Indiana Pacers,2025-26
OKC,Oklahoma City Thunder,2025-04-22,True,118,99,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-04-22,False,99,118,Oklahoma City Thunder,2025-26
LAL,Los Angeles Lakers,2025-04-23,True,94,85,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-04-23,False,85,94,Los Angeles Lakers,2025-26
BOS,Boston Celtics,2025-04-23,True,109,100,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-23,False,100,109,Boston Celtics,2025-26
CLE,Cleveland Cavaliers,2025-04-23,True,121,112,Miami Heat,2025-26
MIA,Miami Heat,2025-04-23,False,112,121,Cleveland Cavaliers,2025-26
HOU,Houston Rockets,2025-04-24,True,109,94,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-24,False,94,109,Houston Rockets,2025-26
DET,Detroit Pistons,2025-04-24,True,116,118,New York Knicks,2025-26
NY,New York Knicks,2025-04-24,False,118,116,Detroit Pistons,2025-26
MEM,Memphis Grizzlies,2025-04-25,True,108,114,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-25,False,114,108,Memphis Grizzlies,2025-26
LAC,LA Clippers,2025-04-25,True,117,83,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-04-25,False,83,117,LA Clippers,2025-26
ORL,Orlando Magic,2025-04-25,True,95,93,Boston Celtics,2025-26
BOS,Boston Celtics,2025-04-25,False,93,95,Orlando Magic,2025-26
MIL,Milwaukee Bucks,2025-04-26,True,117,101,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-04-26,False,101,117,Milwaukee Bucks,2025-26
MIN,Minnesota Timberwolves,2025-04-26,True,116,104,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-26,False,104,116,Minnesota Timberwolves,2025-26
MIA,Miami Heat,2025-04-26,True,87,124,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-04-26,False,124,87,Miami Heat,2025-26
MEM,Memphis Grizzlies,2025-04-26,True,115,117,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-04-26,False,117,115,Memphis Grizzlies,2025-26
LAC,LA Clippers,2025-04-26,True,99,101,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-04-26,False,101,99,LA Clippers,2025-26
GS,Golden State Warriors,2025-04-27,True,104,93,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-27,False,93,104,Golden State Warriors,2025-26
DET,Detroit Pistons,2025-04-27,True,93,94,New York Knicks,2025-26
NY,New York Knicks,2025-04-27,False,94,93,Detroit Pistons,2025-26
MIN,Minnesota Timberwolves,2025-04-27,True,116,113,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-04-27,False,113,116,Minnesota Timberwolves,2025-26
ORL,Orlando Magic,2025-04-27,True,98,107,Boston Celtics,2025-26
BOS,Boston Celtics,2025-04-27,False,107,98,Orlando Magic,2025-26
MIL,Milwaukee Bucks,2025-04-28,True,103,129,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-04-28,False,129,103,Milwaukee Bucks,2025-26
MIA,Miami Heat,2025-04-28,True,83,138,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-04-28,False,138,83,Miami Heat,2025-26
GS,Golden State Warriors,2025-04-29,True,109,106,Houston Rockets,2025-26
HOU,Houston Rockets,2025-04-29,False,106,109,Golden State Warriors,2025-26
IND,Indiana Pacers,2025-04-29,True,119,118,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-04-29,False,118,119,Indiana Pacers,2025-26
NY,New York Knicks,2025-04-29,True,103,106,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-04-29,False,106,103,New York Knicks,2025-26
BOS,Boston Celtics,2025-04-30,True,120,89,Orlando Magic,2025-26
ORL,Orlando Magic,2025-04-30,False,89,120,Boston Celtics,2025-26
DEN,Denver Nuggets,2025-04-30,True,131,115,LA Clippers,2025-26
LAC,LA Clippers,2025-04-30,False,115,131,Denver Nuggets,2025-26
HOU,Houston Rockets,2025-04-30,True,131,116,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-04-30,False,116,131,Houston Rockets,2025-26
LAL,Los Angeles Lakers,2025-05-01,True,96,103,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-05-01,False,103,96,Los Angeles Lakers,2025-26
DET,Detroit Pistons,2025-05-01,True,113,116,New York Knicks,2025-26
NY,New York Knicks,2025-05-01,False,116,113,Detroit Pistons,2025-26
LAC,LA Clippers,2025-05-02,True,111,105,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-05-02,False,105,111,LA Clippers,2025-26
GS,Golden State Warriors,2025-05-03,True,107,115,Houston Rockets,2025-26
HOU,Houston Rockets,2025-05-03,False,115,107,Golden State Warriors,2025-26
DEN,Denver Nuggets,2025-05-03,True,120,101,LA Clippers,2025-26
LAC,LA Clippers,2025-05-03,False,101,120,Denver Nuggets,2025-26
CLE,Cleveland Cavaliers,2025-05-04,True,112,121,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-05-04,False,121,112,Cleveland Cavaliers,2025-26
HOU,Houston Rockets,2025-05-05,True,89,103,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-05-05,False,103,89,Houston Rockets,2025-26
BOS,Boston Celtics,2025-05-05,True,105,108,New York Knicks,2025-26
NY,New York Knicks,2025-05-05,False,108,105,Boston Celtics,2025-26
OKC,Oklahoma City Thunder,2025-05-06,True,119,121,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-05-06,False,121,119,Oklahoma City Thunder,2025-26
CLE,Cleveland Cavaliers,2025-05-06,True,119,120,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-05-06,False,120,119,Cleveland Cavaliers,2025-26
MIN,Minnesota Timberwolves,2025-05-07,True,88,99,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-05-07,False,99,88,Minnesota Timberwolves,2025-26
BOS,Boston Celtics,2025-05-07,True,90,91,New York Knicks,2025-26
NY,New York Knicks,2025-05-07,False,91,90,Boston Celtics,2025-26
OKC,Oklahoma City Thunder,2025-05-08,True,149,106,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-05-08,False,106,149,Oklahoma City Thunder,2025-26
MIN,Minnesota Timberwolves,2025-05-09,True,117,93,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-05-09,False,93,117,Minnesota Timberwolves,2025-26
IND,Indiana Pacers,2025-05-09,True,104,126,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-05-09,False,126,104,Indiana Pacers,2025-26
DEN,Denver Nuggets,2025-05-10,True,113,104,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-05-10,False,104,113,Denver Nuggets,2025-26
